id,member_id,loan_amnt,funded_amnt,term,int_rate,installment,sub_grade,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,addr_state,grade,total_paid
543486,701173,14000,14000,60 months,16.82,346.59,E2,Mortgage,137500,Verified,Jul-10,Fully Paid,Debt Consolidation,Family Dept Consolidation Loan,CT,E,20795.4701
973890,1196118,7500,7500,30 months,16.29,264.76,D1,Rent,125000,Verified,Oct-11,Fully Paid,Debt Consolidation,Debt Consolidation Loan,CA,D,9225.284039
541336,698762,15000,15000,30 months,10.38,486.69,B1,Mortgage,70000,Not Verified,Jul-10,Fully Paid,Debt Consolidation,Denisse Debt Consolidation,FL,B,17522.00329
981855,1205038,10000,10000,30 months,10.65,325.74,B2,Rent,108000,Not Verified,Oct-11,Fully Paid,Small Business,business,CA,B,11717.74482
439010,526329,12000,12000,30 months,12.53,401.6,B5,Rent,50000,Verified,Nov-09,Fully Paid,Debt Consolidation,Debt Consolidation,MA,B,14457.41492
253085,252166,18000,18000,30 months,13.24,608.58,D3,Own,60000,Not Verified,Feb-08,Charged Off,Debt Consolidation,debtconsolidation,NY,D,17293.35
478022,606724,5000,5000,30 months,8.59,158.06,A4,Mortgage,75000,Not Verified,Jan-10,Charged Off,Debt Consolidation,Jan-10,NY,A,4942.09
768882,970265,8000,8000,30 months,13.49,271.45,C2,Mortgage,38000,Not Verified,May-11,Fully Paid,Debt Consolidation,Loan consolidation,NJ,C,9571.333977
504830,650180,10000,10000,30 months,10.62,325.6,B3,Rent,60132,Not Verified,Apr-10,Fully Paid,Other,Rosewood,VA,B,11706.00069
889800,1106415,10000,10000,60 months,18.25,255.3,D5,Rent,39996,Verified,Sep-11,Fully Paid,Debt Consolidation,Debt,TX,D,15000.05
651601,833502,8000,8000,30 months,13.8,272.65,C4,Rent,44000,Not Verified,Jan-11,Fully Paid,Debt Consolidation,Freedom Loan 2011,MO,C,9150.627527
790969,995208,13600,13600,60 months,13.49,312.87,C2,Rent,70000,Verified,Jun-11,Fully Paid,Debt Consolidation,All Consumer Debt Loan,CA,C,18577.03001
532735,688589,15250,9550,60 months,10.75,206.46,B2,Mortgage,52000,Not Verified,Jul-10,Fully Paid,Home Improvement,HOME IMPROVEMENT,NJ,B,10430.72165
978623,1201484,15000,15000,60 months,13.49,345.08,C1,Mortgage,80000,Source Verified,Oct-11,Fully Paid,Other,Airplane,LA,C,19474.5286
668101,854158,12800,12800,30 months,10,413.02,B2,Rent,35000,Verified,Feb-11,Fully Paid,Credit Card,My CreditCards,GA,B,14522.94414
409434,460178,1200,1200,30 months,13.22,40.57,C2,Mortgage,74000,Not Verified,Nov-09,Fully Paid,Other,Better Rate,MA,C,1448.062937
378348,403376,10000,10000,30 months,9.63,320.95,A5,Rent,70000,Source Verified,Feb-09,Fully Paid,Other,Engagement Ring Personal Loan,NY,A,11219.91458
754915,954676,16000,10175,60 months,11.49,223.73,B4,Mortgage,50000,Not Verified,May-11,Fully Paid,Credit Card,CONSOLIDATION,FL,B,13375.61002
504068,648906,15000,15000,30 months,10.62,488.4,B3,Mortgage,75996,Not Verified,May-10,Fully Paid,Other,personal,SC,B,17583.72702
804581,1010473,4800,4800,30 months,10.99,157.13,B3,Rent,19800,Not Verified,Jul-11,Fully Paid,Other,Moving On,CO,B,5656.387837
831552,1040789,7000,7000,60 months,17.49,175.82,D5,Mortgage,45000,Not Verified,Aug-11,Fully Paid,Debt Consolidation,401K Consolidation,GA,D,10404.18001
369724,385838,12000,12000,30 months,13.47,407.08,C4,Mortgage,315000,Source Verified,Jan-09,Fully Paid,Debt Consolidation,Personal Bridge Loan,NY,C,13407.284
584242,750710,20000,20000,60 months,16.82,495.12,E2,Mortgage,75000,Verified,Sep-10,Fully Paid,Debt Consolidation,Debt Consolidation,CO,E,26912.44067
479572,609390,20000,20000,30 months,13.85,682.08,C4,Mortgage,120000,Not Verified,Jan-10,Fully Paid,Credit Card,Refi Credit Card for Better Rate for Indiv. w/ Excellent FICO and 6-fig income,VA,C,24439.78925
90966,90962,5000,5000,30 months,7.43,155.38,A2,Mortgage,150000,Not Verified,Jul-07,Fully Paid,Home Improvement,New kitchen,GA,A,5174.186842
985735,1209456,10000,10000,30 months,11.71,330.76,B3,Rent,93000,Not Verified,Oct-11,Fully Paid,Other,RV,CO,B,11150.8003
423064,497985,11000,11000,30 months,13.79,374.84,C5,Rent,44000,Verified,Jul-09,Fully Paid,Credit Card,Debt Consolidation/used vehicle,SC,C,13468.4588
1052234,1283787,3000,3000,30 months,17.58,107.83,D4,Mortgage,56604,Source Verified,Dec-11,Fully Paid,Other,Other Loan,CA,D,3881.699999
1057001,1288555,30000,30000,60 months,12.42,673.72,B4,Rent,70000,Source Verified,Dec-11,Charged Off,Small Business,Patent and manufacturing.,TX,B,17179.15
416916,485833,3500,3500,30 months,11.89,116.08,B4,Mortgage,94896,Not Verified,Jun-09,Fully Paid,Home Improvement,Home project,GA,B,4177.476761
549752,708703,12000,12000,30 months,7.51,373.33,A4,Mortgage,124000,Verified,Jul-10,Fully Paid,Debt Consolidation,MH Fixer,CA,A,13440.10128
590350,758329,25000,25000,60 months,16.82,618.9,E2,Rent,150000,Verified,Oct-10,Charged Off,Debt Consolidation,Consolidation Loan,CA,E,28855.68
478446,607428,7000,7000,30 months,11.14,229.63,B1,Rent,40000,Not Verified,Jan-10,Fully Paid,Debt Consolidation,College debt help!,IL,B,8131.291513
797391,1002358,35000,26650,30 months,8.49,841.16,A5,Rent,77100,Verified,Jul-11,Fully Paid,Small Business,Avenues for self-employment,NY,A,30281.40841
642783,822684,2475,2475,30 months,6.54,75.91,A4,Rent,75800,Not Verified,Jan-11,Fully Paid,Debt Consolidation,Debt Consolidaion,NY,A,2732.327992
714370,907774,1500,1500,30 months,7.29,46.52,A4,Rent,9600,Source Verified,Apr-11,Fully Paid,Debt Consolidation,College Summer Semester,OH,A,1668.98015
802733,1008413,6000,6000,30 months,5.42,180.96,A1,Mortgage,70000,Source Verified,Jul-11,Fully Paid,Other,Moving Loan,OK,A,6364.26743
436222,521734,7550,7550,30 months,14.61,260.29,D1,Rent,21324,Verified,Aug-09,Fully Paid,Debt Consolidation,Personal Consolidation Loan,NY,D,8580.162459
857070,1069493,2500,2500,30 months,5.99,76.05,A2,Rent,21600,Source Verified,Aug-11,Fully Paid,Other,800+ Credit - Buying Dirtbike,MI,A,2737.545007
457103,568037,5000,5000,30 months,16.35,176.65,E1,Rent,60000,Not Verified,Nov-09,Charged Off,Other,Personal Loan,CA,E,739.56
436010,521386,12000,12000,30 months,12.53,401.6,B5,Mortgage,60000,Not Verified,Aug-09,Charged Off,Debt Consolidation,Credit Card Consolidation,CA,B,2483.97
439077,529873,12000,12000,30 months,12.18,399.6,B4,Mortgage,80000,Verified,Sep-09,Fully Paid,Debt Consolidation,Repayment,MI,B,12357.77646
299146,280252,20000,20000,30 months,14.82,691.55,E3,Rent,75000,Not Verified,Mar-08,Fully Paid,Debt Consolidation,Financial Reorganization,NY,E,21398.70578
473710,598898,7400,7400,30 months,15.65,258.9,D4,Rent,72000,Not Verified,Jan-10,Fully Paid,Debt Consolidation,BK Enterprises,CA,D,9320.9587
977182,1199959,21000,21000,60 months,17.27,524.96,D3,Mortgage,55000,Source Verified,Oct-11,Current,Debt Consolidation,Debt Consolidation Loan,VA,D,29921.49
641682,821386,20000,20000,60 months,13.35,458.66,C4,Mortgage,43929.6,Verified,Jan-11,Fully Paid,Other,purchase home appliances and remodeling,CO,C,26128.9699
640033,819327,5000,5000,30 months,6.91,154.18,A5,Rent,21000,Not Verified,Jan-11,Fully Paid,Credit Card,School Tuition,CA,A,5161.931149
274507,274484,4000,4000,30 months,10.71,130.41,B5,Rent,38000,Not Verified,Mar-08,Fully Paid,Debt Consolidation,Lower APR needed on debt,FL,B,4687.773694
624844,800802,3000,3000,30 months,9.25,95.75,B2,Rent,44000,Verified,Dec-10,Fully Paid,Home Improvement,Jericho,NY,B,3449.373561
376534,399636,5000,5000,30 months,12.84,168.09,C2,Rent,36225,Not Verified,Feb-09,Fully Paid,Debt Consolidation,Debt consolidation,TX,C,5208.94
969230,1190440,35000,35000,60 months,12.69,790.82,B5,Rent,109000,Verified,Oct-11,Fully Paid,Debt Consolidation,Debt Consolidation,FL,B,47119.91998
893950,1111529,22400,22400,30 months,12.42,748.51,B4,Mortgage,110000,Source Verified,Oct-11,Fully Paid,Debt Consolidation,Consolidation Loan,FL,B,26946.01241
608422,780495,20000,12550,60 months,6.91,247.98,A5,Mortgage,103000,Verified,Nov-10,Fully Paid,Debt Consolidation,Debt Consolidation Nov10,MN,A,14861.82628
480933,611541,13350,13350,30 months,14.59,460.11,D1,Rent,56000,Not Verified,Feb-10,Fully Paid,Debt Consolidation,Student Debt Consolidation,WY,D,16563.95881
662956,847775,10000,10000,60 months,17.88,253.29,E5,Rent,30000,Source Verified,Feb-11,Fully Paid,Other,Pete and Lauras Wedding,FL,E,15196.62598
635797,814478,1500,1500,30 months,12.98,50.53,C3,Rent,30132,Not Verified,Dec-10,Fully Paid,Other,My loan,CO,C,1819.05676
527405,682198,8000,8000,30 months,11.12,262.37,B3,Rent,62000,Verified,Jun-10,Fully Paid,Small Business,Posh Promotions,CA,B,9446.285435
677937,866167,30000,30000,30 months,18.62,1093.93,F2,Mortgage,1e+05,Verified,Feb-11,Fully Paid,Credit Card,Good-Bye Credit Cards,MN,F,37738.29372
643022,822960,3200,3200,30 months,12.61,107.23,C2,Rent,40800,Source Verified,Jan-11,Fully Paid,Debt Consolidation,Emprestimo pros Cartoes,NY,C,3843.871874
1031074,1260503,30000,30000,60 months,20.3,799.84,E5,Own,180000,Verified,Nov-11,Current,Debt Consolidation,Debt Consolidation,CA,E,43961.82
785035,988301,24000,15825,60 months,15.99,384.75,D2,Mortgage,87500,Verified,Jun-11,Fully Paid,Debt Consolidation,bill consolidation,OH,D,23084.92495
1068078,1302434,6000,6000,30 months,10.65,195.44,B2,Mortgage,87000,Not Verified,Dec-11,Fully Paid,Home Improvement,Roof,NJ,B,7000.232528
760618,960920,6000,6000,30 months,12.99,202.14,C1,Mortgage,78000,Source Verified,May-11,Fully Paid,Credit Card,Consolidation,CA,C,7276.813161
716447,910317,6800,6800,60 months,10.37,145.73,B3,Mortgage,103000,Verified,Apr-11,Fully Paid,Other,xr1200,KS,B,8103.178472
700083,891728,10000,10000,30 months,10.37,324.42,B3,Rent,60000,Verified,Mar-11,Charged Off,Debt Consolidation,Debt Elimination Loan,CA,B,7375.23
580279,745977,4000,4000,30 months,7.88,125.13,A5,Mortgage,43000,Verified,Oct-10,Fully Paid,Other,Loan1,OK,A,4451.75604
528127,683051,8000,8000,60 months,16.32,195.91,D5,Rent,35000,Not Verified,Jun-10,Fully Paid,Debt Consolidation,credit boost,FL,D,11493.80771
443475,539660,18000,18000,30 months,12.18,599.4,B4,Rent,110000,Not Verified,Sep-09,Fully Paid,Debt Consolidation,dept consolidation,CA,B,19488.64402
1047889,1278999,25600,25600,30 months,15.96,899.52,C5,Rent,122000,Verified,Dec-11,Fully Paid,Debt Consolidation,Credit Card Consolidation,CA,C,31869.37851
717600,911692,15000,15000,30 months,12.68,503.11,C1,Mortgage,60000,Not Verified,Apr-11,Fully Paid,Credit Card,my last credit card,CA,C,18111.5422
373647,393910,2400,2400,30 months,13.47,81.42,C4,Rent,30988.62,Not Verified,Jan-09,Fully Paid,Debt Consolidation,College Debt,FL,C,2930.863704
721184,915720,6000,6000,30 months,6.92,185.05,A3,Mortgage,50400,Verified,Apr-11,Fully Paid,Credit Card,Target Loan,MN,A,6380.89546
634326,812626,12250,8425,30 months,6.54,258.38,A4,Mortgage,45000,Verified,Dec-10,Fully Paid,Debt Consolidation,Various Debts,UT,A,9301.865336
968717,1189707,35000,35000,60 months,12.42,786.01,B4,Mortgage,60960.48,Verified,Oct-11,Current,Debt Consolidation,Debt Free,VA,B,44043.25
235269,234484,18000,18000,30 months,8.38,567.22,A5,Rent,64000,Not Verified,Jan-08,Charged Off,Other,First Time Home Purchase,VA,A,13269.8
984074,1207653,3500,3500,30 months,6.62,107.47,A2,Rent,69996,Source Verified,Oct-11,Fully Paid,Other,Home improvement,CA,A,3868.64
1003513,1229884,30000,30000,60 months,12.42,673.72,B4,Rent,81996,Verified,Nov-11,Fully Paid,Debt Consolidation,Debt Consolidation,CA,B,31220.3083
640904,820432,9700,9700,30 months,14.09,331.95,D1,Rent,88000,Source Verified,Dec-10,Fully Paid,Debt Consolidation,Credit Card payoff,CA,D,11125.48317
737501,934690,25000,25000,30 months,12.68,838.51,C1,Rent,185000,Verified,Apr-11,Fully Paid,Other,Get Out of My House Loan,NJ,C,28240.60862
689589,879897,8400,8400,30 months,9.63,269.59,B1,Mortgage,28800,Not Verified,Mar-11,Fully Paid,Other,Payoff,SC,B,9705.137314
1065180,1299041,20000,20000,30 months,15.27,695.96,C4,Mortgage,50000,Verified,Dec-11,Fully Paid,Other,The 20K Credit,MA,C,25054.29
451484,556265,2000,2000,30 months,13.57,67.94,C3,Own,36000,Not Verified,Oct-09,Fully Paid,Other,payoff w/in 2 years,GA,C,2354.966827
855415,1067721,4400,4400,30 months,16.89,156.64,D4,Own,65000,Verified,Aug-11,Fully Paid,Debt Consolidation,Bill Consolidation,NJ,D,5638.632431
483065,614634,10000,10000,30 months,7.29,310.1,A4,Rent,71000,Not Verified,Feb-11,Fully Paid,Other,Home Investment,NY,A,11164.4633
678324,866605,10000,10000,30 months,10.37,324.42,B3,Rent,55000,Not Verified,Feb-11,Fully Paid,Debt Consolidation,Debt Consolidation,MD,B,11359.54166
273165,273131,18000,18000,30 months,16.4,636.39,F3,Mortgage,150000,Not Verified,Mar-08,Charged Off,Credit Card,Get id of high interest cards,NY,F,9450.27
981720,1204889,30000,30000,60 months,20.89,809.75,F1,Mortgage,215004,Verified,Oct-11,Fully Paid,Debt Consolidation,Debt Consolidation Loan,VA,F,39931.61648
872854,1087169,11325,11325,30 months,12.69,379.9,B5,Rent,36000,Verified,Sep-11,Fully Paid,Debt Consolidation,refinance car and credit card,NJ,B,13676.19134
832582,1041991,16750,16750,30 months,10.59,545.13,B2,Own,34000,Not Verified,Jul-11,Fully Paid,Debt Consolidation,CC loan,CA,B,19624.55508
697042,888278,7475,7475,30 months,5.42,225.45,A1,Mortgage,40500,Verified,Mar-11,Fully Paid,Debt Consolidation,Pay of my debt for good!,MO,A,8052.17453
200288,177092,10000,10000,30 months,8.38,315.12,A5,Rent,39600,Not Verified,Jan-08,Fully Paid,Debt Consolidation,Loan to reduce debt,CO,A,11344.2966
742548,940639,15050,15050,30 months,9.99,485.56,B1,Rent,37800,Verified,May-11,Fully Paid,Credit Card,Credit Card Refinancing,MN,B,16972.96293
310112,310096,15600,7850,30 months,11.97,260.62,C4,Mortgage,180000,Not Verified,Apr-08,Fully Paid,Debt Consolidation,safemoney,CA,C,9189.16
361726,370454,5375,5375,30 months,10.51,174.73,B2,Mortgage,92904,Not Verified,Nov-08,Fully Paid,Other,Personal Loan,PA,B,5988.47779
1031770,1261223,6000,6000,30 months,15.27,208.79,C4,Rent,29000,Verified,Nov-11,Fully Paid,Other,Moving Loan,NY,C,6958.428933
638309,817666,6000,6000,30 months,5.42,180.96,A1,Mortgage,70000,Not Verified,Dec-10,Fully Paid,Other,Car Loan,NY,A,6515.019807
417848,487377,8000,8000,30 months,12.21,266.52,B5,Mortgage,72000,Not Verified,Jun-09,Fully Paid,Debt Consolidation,Consolidation,MN,B,9594.672113
476925,604357,6000,6000,30 months,8.94,190.63,A5,Rent,84000,Not Verified,Jan-10,Fully Paid,Other,car loan refinancing,NY,A,6691.218685
1005579,1231932,7500,7500,30 months,11.71,248.07,B3,Mortgage,50000,Source Verified,Oct-11,Charged Off,Debt Consolidation,Back on my Feet,NY,B,4240.28
481924,612969,15000,15000,30 months,10.25,485.78,B2,Rent,37000,Not Verified,Feb-10,Fully Paid,Other,Car Loan and Debt Consolidation,CA,B,17488.6417
291687,291684,9600,7200,30 months,11.03,235.83,C1,Mortgage,62892,Not Verified,Apr-08,Fully Paid,Debt Consolidation,Path to freedom from credit card debt,TX,C,8489.472347
1052196,1283745,5000,5000,30 months,12.42,167.08,B4,Rent,47000,Source Verified,Dec-11,Fully Paid,Other,Used Auto,TX,B,5576.720988
796043,1000797,5000,5000,30 months,12.99,168.45,C1,Own,105000,Verified,Jun-11,Fully Paid,Credit Card,Credit loan,FL,C,6046.171652
802932,1008644,6500,6500,30 months,5.99,197.72,A2,Mortgage,68000,Not Verified,Jul-11,Fully Paid,Home Improvement,Home Improvement Loan,TX,A,7117.650316
527442,682242,8000,8000,30 months,7.14,247.53,A3,Mortgage,54000,Not Verified,Jun-10,Charged Off,Debt Consolidation,get out of debt,CA,A,8094.02
615720,789551,7100,7100,30 months,9.25,226.61,B2,Mortgage,75000,Source Verified,Nov-10,Fully Paid,Home Improvement,New heat and air,DE,B,7454.942509
518495,670214,16000,10275,60 months,7.51,205.94,A4,Mortgage,65000,Not Verified,Jun-10,Charged Off,Debt Consolidation,Jason loan,NY,A,5319.61
515647,666528,3000,3000,30 months,7.51,93.34,A4,Rent,42000,Not Verified,May-10,Fully Paid,Other,wedding,CT,A,3356.915446
450635,554456,6000,6000,30 months,14.96,207.87,D2,Rent,36000,Not Verified,Oct-09,Fully Paid,Other,For A Perfect Wedding,TX,D,7483.309257
589755,757580,3500,3500,60 months,11.49,76.96,B4,Own,20004,Not Verified,Oct-10,Fully Paid,Other,FVC Vacation,NJ,B,4613.269997
583564,749867,7700,7700,60 months,13.98,179.09,C3,Rent,73000,Source Verified,Sep-10,Fully Paid,Other,Wedding,AK,C,9832.006256
1069142,1287810,13000,13000,60 months,12.69,293.74,B5,Mortgage,30000,Source Verified,Dec-11,Fully Paid,Debt Consolidation,Debt Consolidation Loan,NJ,B,17402.23999
1047665,1278764,5000,5000,30 months,14.27,171.55,C2,Rent,78500,Not Verified,Dec-11,Fully Paid,Debt Consolidation,Last Loan,GA,C,6024.996337
133029,133013,4200,4200,30 months,14.07,143.69,E3,Own,24000,Not Verified,Oct-07,Charged Off,Other,Clothing business,AL,E,2441.03
981904,1205090,4375,4375,30 months,12.69,146.76,B5,Rent,15000,Verified,Nov-11,Fully Paid,Debt Consolidation,CC Debt Consolodation,MN,B,4788.468094
624462,786473,21250,12850,30 months,6.91,396.25,A5,Mortgage,57996,Verified,Dec-10,Fully Paid,Debt Consolidation,Debt Consolidation Loan,CA,A,14217.93153
378406,403484,5000,5000,30 months,16.35,176.65,E1,Rent,83100,Verified,Aug-09,Fully Paid,Debt Consolidation,Personal Loan,MI,E,6359.200145
657172,840459,13250,13250,60 months,13.43,304.41,C3,Rent,75324,Verified,Jan-11,Fully Paid,Debt Consolidation,Improve Cash Flow for Savings!,OR,C,18183.04004
798802,1003945,7925,7925,30 months,10.59,257.92,B2,Mortgage,110000,Not Verified,Jul-11,Charged Off,Debt Consolidation,Debt Consolidation Loan,NH,B,4429.67
829020,1038100,20500,20500,60 months,16.89,508.27,D4,Rent,42000,Source Verified,Aug-11,Charged Off,Debt Consolidation,Debt Consolidation Loan,CA,D,11052.26
360527,368353,25000,25000,30 months,15.25,869.7,E2,Mortgage,2e+05,Verified,Nov-08,Charged Off,Debt Consolidation,consolidating debt,GA,E,4501.46
507939,655216,15000,15000,30 months,16.45,530.67,E1,Rent,38000,Verified,Apr-10,Fully Paid,Debt Consolidation,paying credit cards,CA,E,19104.88709
512970,662768,25000,25000,30 months,12.73,839.16,C1,Rent,103250,Verified,May-10,Fully Paid,Credit Card,Payoff Citi,VA,C,28015.2558
817710,1025574,5000,5000,30 months,8.49,157.82,A5,Own,75000,Verified,Aug-11,Fully Paid,Other,Scout,FL,A,5664.827939
716487,910365,1000,1000,30 months,5.42,30.16,A1,Rent,50400,Not Verified,Apr-11,Fully Paid,Other,"Quick 1,000 will payback without doubt",CA,A,1085.753439
814232,1021731,1000,1000,30 months,12.99,33.69,C1,Rent,11220,Not Verified,Jul-11,Fully Paid,Other,Panther,MI,C,1210.654076
997340,1222443,5000,5000,30 months,14.27,171.55,C2,Mortgage,60500,Verified,Oct-11,Fully Paid,Debt Consolidation,3 Year Plan to Pay off debt,TX,C,5532.695877
651549,833438,2300,2300,30 months,11.11,75.42,B5,Rent,25920,Source Verified,Jan-11,Fully Paid,Other,Personal Business,OR,B,2715.210965
877506,1092262,8000,8000,30 months,7.49,248.82,A4,Mortgage,55000,Not Verified,Sep-11,Fully Paid,Home Improvement,Home Improvement,FL,A,8948.021571
370696,387768,10000,10000,30 months,9.63,320.95,A5,Rent,70000,Not Verified,Jan-09,Charged Off,Debt Consolidation,Personal Loan,DC,A,8655.66
1056039,1287613,13000,13000,60 months,16.77,321.48,D2,Mortgage,54000,Verified,Dec-11,Current,Debt Consolidation,paid off,MD,D,17625.76
1009147,1235859,20000,20000,30 months,11.71,661.52,B3,Rent,80700,Verified,Nov-11,Fully Paid,Debt Consolidation,New Day,CA,B,23406.523
122637,104675,4000,4000,30 months,7.75,124.89,A3,Own,61800,Not Verified,Aug-07,Fully Paid,Other,Apartment,CT,A,4495.838507
837531,1047588,18000,18000,30 months,19.69,666.11,E5,Rent,58240,Verified,Aug-11,Fully Paid,Debt Consolidation,Consolidate to move on,MA,E,22964.44099
432293,513695,2400,2400,30 months,12.53,80.32,B5,Rent,35000,Source Verified,Aug-09,Fully Paid,Other,Expensive Car Repairs,OH,B,2891.484382
528222,683158,8000,8000,30 months,11.49,263.78,B4,Rent,92004,Verified,Jun-10,Fully Paid,Other,Wedding Loan,NJ,B,9259.836962
253987,253974,3000,3000,30 months,11.03,98.26,C1,Rent,41000,Not Verified,Feb-08,Fully Paid,Other,Used car loan,VA,C,3498.140851
130735,130725,10250,10250,30 months,14.38,352.22,E4,Rent,72000,Not Verified,Oct-07,Fully Paid,Debt Consolidation,Consolidate Car Loans and Credit Cards,FL,E,11444.36549
425235,501470,5000,5000,30 months,9.32,159.74,A4,Rent,63000,Source Verified,Jul-09,Fully Paid,Credit Card,Paying off Capital One,TX,A,5750.374954
439686,531453,6000,6000,30 months,14.96,207.87,D2,Rent,85000,Verified,Sep-09,Fully Paid,Small Business,Funds For Starting Up a Business,TX,D,6550.747737
382086,411122,4000,4000,30 months,12.84,134.48,C2,Rent,18000,Not Verified,Mar-09,Fully Paid,Other,"Education, Pay off Credit Card",KS,C,4840.726287
837069,1047173,25475,25475,60 months,19.29,664.91,E4,Mortgage,55400,Verified,Aug-11,Fully Paid,Debt Consolidation,debt consolidation,TX,E,26290.00191
